id,name,category,latitude,longitude,pincode,district
node/4468181743,Karunya Special School - Uchakkada,Schools,8.3153784,77.0975216,629163,Kanyakumari
node/4468181744,Vimala Hridaya.E.M.L.P.S.Viraly School,Schools,8.3161266,77.0945433,629163,Kanyakumari
node/4469522610,Vimala Hridaya High School Viraly School,Schools,8.3166562,77.0903514,629163,Kanyakumari
node/4469522611,Lms Lps Viraly School,Schools,8.3169674,77.0878853,629163,Kanyakumari
node/4469551497,Pozhiyoor,Bus Stations,8.3009018,77.0930147,629163,Kanyakumari
node/4469559293,Sree Mahadeva Temple,Temples,8.3005584,77.0930951,629163,Kanyakumari
node/4469939205,Lekshmi Central School,Schools,8.3129575,77.1067755,629163,Kanyakumari
node/4469939250,"Jawahar Public School,Karode",Schools,8.3079216,77.1134427,629163,Kanyakumari
node/4469939251,Hms Lps Karodu School,Schools,8.3233344,77.1225667,629163,Kanyakumari
node/4469957743,"Mar Ivanios Bethanyem School, Karode",Schools,8.3264814,77.1304273,629163,Kanyakumari
node/4469957744,Lms Lps Embilikonam School,Schools,8.3281513,77.1283351,629163,Kanyakumari
node/4469957756,Holy Cross English Medium School,Schools,8.3300037,77.1348602,629163,Kanyakumari
node/4471042693,Sentharapatti,Bus Stations,11.4439807,78.5409334,636118,Salem
node/4471154090,Sri Mahalakshmi Temple,Tourist Attractions,10.2498627,77.4146472,624103,Dindigul
node/4471154091,Lake and view point,Tourist Attractions,10.2220245,77.3605283,624103,Dindigul
node/4478916643,Vandanmedu,Bus Stations,9.7230913,77.1544227,625518,Theni
node/4483676123,Llollipop Design Shoppe,Offices,11.986245,79.84191,605007,Pondicherry
node/4486908995,Tulip Valley Apartments,Residential Complexes,11.034385,76.9422302,641012,Coimbatore
node/4487296789,hemkund precision engineering,Colleges,12.9889358,77.7088046,635103,Krishnagiri
node/4487939369,Microchem Services,Offices,12.9838516,77.748547,635103,Krishnagiri
node/4489143209,BioPlus Life Sciences Pvt. Ltd.,Offices,12.9886175,77.7320534,635103,Krishnagiri
node/4489640342,South india steel industry,Offices,12.9867897,77.7385676,635103,Krishnagiri
node/4489823228,Body and Soul Fitness Academy,Schools,12.9575174,77.7087169,635103,Krishnagiri
node/4490197959,Agastya Guru Palatia Apartment,Residential Complexes,12.9793609,77.7490769,635103,Krishnagiri
node/4490207763,Royal Villas Serviced Apartments,Residential Complexes,13.0907028,80.1818978,600098,Tiruvallur
node/4490212220,Alliance Orchid Springss,Apartments,13.1268612,80.1936536,600049,Tiruvallur
node/4490223884,Doshi Symphony Apartments,Residential Complexes,12.9616626,80.2125895,600091,Kanchipuram
node/4490228416,Kings Service Apartment,Residential Complexes,13.0284132,80.2498901,600028,Chennai
node/4490256049,lotus apartments,Residential Complexes,13.0295451,80.2147304,600033,Chennai
node/4490262364,Gharanah Service Apartments,Residential Complexes,12.9582448,80.2452773,600096,Kanchipuram
node/4490265635,Vijaya Shanthi Apartment,Residential Complexes,13.1184851,80.1567302,600049,Tiruvallur
node/4490268529,Indu Baba Gardens,Residential Complexes,12.9761056,80.2267785,600096,Kanchipuram
node/4490442728,Anand Apartments,Residential Complexes,12.9913522,80.256218,600020,Chennai
node/4490502359,NPL'S Service Apartments,Residential Complexes,13.0054065,80.2496492,600085,Chennai
node/4490504853,Rams Apartment,Residential Complexes,13.0090434,80.2569631,600085,Chennai
node/4490513901,Sri Mahalakshmi Apartments,Residential Complexes,12.9981066,80.2075646,600088,Kanchipuram
node/4490972189,Puthanatham,Bus Stations,10.4653657,78.3694795,621310,Tiruchirappalli
node/4491759089,Pine Forest Kodaikanal,Tourist Attractions,10.2106416,77.454465,624101,Dindigul
node/4497872391,Panchamugi hanuman temple,Temples,11.027528,76.8926297,641113,Coimbatore
node/4500599769,Cherlapalli Village,Residential Complexes,12.9380101,78.751815,635805,Vellore
node/4504952213,CAB,Offices,8.225368,77.3528463,629180,Kanyakumari
node/4510326880,Sulur Road,Railway Stations,11.049473,77.1172742,641402,Coimbatore
node/4510872349,Vanjipalaiyam,Railway Stations,11.1181707,77.2662304,641668,Coimbatore
node/4511261279,Somanur,Railway Stations,11.086873,77.1857437,641668,Coimbatore
node/4512893925,Singanallur,Railway Stations,11.0124691,77.0391191,641005,Coimbatore
node/4512893961,Irugur Junction,Railway Stations,11.0159443,77.0678212,641103,Coimbatore
node/4517223590,my college,Schools,13.1232153,80.169752,600049,Tiruvallur
node/4517325090,Hanuman Temple,Temples,11.6312868,78.1491064,636003,Salem
node/4518445190,Andhra Bank,Offices,13.0428997,80.2594227,600086,Chennai
node/4522573189,Coimbatore sp office,Offices,11.0129255,76.9613941,641011,Coimbatore
node/4522573489,Sp office,Offices,11.0129251,76.9614554,641011,Coimbatore
node/4523435051,Coimbatore North,Railway Stations,11.0183356,76.9557215,641012,Coimbatore
node/4524159391,Vaikundavasa Perumal Temple,Temples,13.0363504,80.1118875,600117,Kanchipuram
node/4524159393,Tazuvikuzandheeswarar Temple-Thiruvalangadu,Temples,13.1243392,79.7846518,631210,Tiruvallur
node/4524159591,Vaitheeswarar Temple Poonamalle - Sevai Stalam,Temples,13.0481915,80.0981543,600117,Kanchipuram
node/4524159592,Malleswarar - Saptha Lingam,Temples,13.038808,80.2730143,600014,Chennai
node/4524178589,Velleeswarar Temple - Mangadu,Temples,13.0290291,80.1067583,600117,Kanchipuram
node/4524178591,Sri Kalyana Varadaraja Perumal Temple,Temples,13.1534886,80.2964812,600019,Tiruvallur
node/4524178791,Vedhapureeswarar Temple - Thiruverkadu,Temples,13.0716113,80.1147984,600095,Tiruvallur
node/4524178792,Theerthabaleeswarar - Sapta Lingam,Temples,13.0478521,80.2745163,600014,Chennai
node/4524178793,Vaaliswarar - Saptha Lingam,Temples,13.0374862,80.2759401,600014,Chennai
node/4526260693,Sourastra Sri Varatharaja Higher Secondary School,Schools,10.3493485,77.9757078,624307,Dindigul
node/4526674591,Ration Shop,Offices,11.4389023,77.6924704,638051,Erode
node/4526751091,Municipal Office,Offices,11.4414449,77.6902721,638051,Erode
node/4526751191,Mudhaliyar Mariyamman Temple,Temples,11.4387362,77.6909125,638051,Erode
node/4526763989,Raja Vinayagar Temple,Temples,11.4406139,77.6926863,638051,Erode
node/4527593390,Pethanaickenpalayam,Bus Stations,11.1160667,77.0430875,641036,Coimbatore
node/4527618789,Kallipalayam Panchayat Office,Offices,11.1165806,77.0478504,641036,Coimbatore
node/4528054053,Thasildar office,Offices,11.4550928,77.4289922,638453,Erode
node/4528762959,theraps,Offices,9.9018032,78.1250385,625012,Madurai
node/4529895009,Mettur GH,Bus Stations,11.7946052,77.7995066,636404,Salem
node/4529895049,Thotillpatti,Bus Stations,11.7721545,77.8053411,636404,Salem
node/4529895413,Mettur Dam,Railway Stations,11.8049084,77.823042,636404,Salem
node/4529954004,Ekambaresewarar Temple Bhumi,Temples,13.0734651,80.2266232,600029,Chennai
node/4530000593,Arunachleswarar Temple - Agni Stalam,Temples,13.1329978,80.2922321,600081,Chennai
node/4530031496,Agneeswarar Temple - Sukran (Kanjanoor),Temples,11.0419476,79.4906682,612101,Thanjavur
node/4530031497,Jambukeswarar Temple - Water,Temples,12.9203395,80.1623524,600074,Kanchipuram
node/4530032596,Ekambaresewarar temple,Temples,12.9390939,80.177064,600091,Kanchipuram
node/4530032597,Jambukeswarar Temple - Water (Korattur ),Temples,13.103999,80.182878,600098,Tiruvallur
node/4530788362,Perundurai,Railway Stations,11.2539029,77.6288316,638112,Erode
node/4532060593,Thirumeneeswarar Temple Kovur - Bhudhan Stalam,Temples,13.0125315,80.1211467,600070,Kanchipuram
node/4532136690,Somanatheeswarar Temple - Chandra Stalam,Temples,12.9450327,80.0377612,601301,Kanchipuram
node/4532141590,Neelakandeswarar Temple Gerugambakkam - Kethu Stalam,Temples,13.0121971,80.1370181,600070,Kanchipuram
node/4532141591,Ramanatheeswar Temple - Guru Stalam,Temples,13.0309356,80.155619,600087,Tiruvallur
node/4532151290,Agatheeswarar Temple Pozhichalur - Sani Stalam,Temples,12.9871836,80.1424097,600075,Kanchipuram
node/4532181589,Agatheeswarar Temple - Surian Stalam (Kolapakkam),Temples,13.0116268,80.1509733,600125,Kanchipuram
node/4532181592,Somanatheswar Temple - chandran Stalam,Temples,13.1246246,80.2156088,600017,Chennai
node/4535183594,CHERRAN school,Schools,11.0101185,77.9880089,639136,Karur
node/4535183597,SELANDIAMMAN TEMPLE,Tourist Attractions,11.0618397,77.9299929,639117,Karur
node/4535183598,Water falls,Tourist Attractions,11.0703004,77.9129609,638151,Erode
node/4535200489,view point of KAVERI,Tourist Attractions,11.0676065,77.9325289,639117,Karur
node/4535243902,Villa Shanti,Residential Complexes,11.9296486,79.8331733,605007,Pondicherry
node/4537516556,Shivan temple,Temples,10.4953699,79.3963337,614906,Thanjavur
node/4539806091,ZPHS KATHERAPALLE,Schools,13.36777,79.389685,631207,Tiruvallur
node/4542263590,Ponneri New Bus Stand,Bus Stations,13.3361727,80.1939174,601204,Tiruvallur
node/4543306145,Vidyaa vikas educational Institutions,Offices,10.6194204,79.0313535,613303,Thanjavur
node/4543308039,Joseph Eye Hospital (Institute Of Ophthalmology),Colleges,10.8020383,78.6915667,620012,Tiruchirappalli
node/4543308068,Vedic vidhyashram,Schools,8.7582195,77.7077495,627352,Tirunelveli
node/4543308070,Sankar Nagar Bus Stop,Bus Stations,8.786993,77.7255858,627352,Tirunelveli
node/4543308072,National Engineering College,Colleges,9.147855,77.8348368,628718,Tuticorin
node/4543308083,Sri S. Ramasamy Naidu Memorial College,Colleges,9.3273817,77.917843,626203,Virudhunagar
node/4543308096,Valliyur,Railway Stations,8.3768343,77.6142866,627117,Tirunelveli
node/4543308342,CLC colony,Bus Stations,10.7902142,78.6895157,620012,Tiruchirappalli
node/4543308533,Masjid,Mosques,10.7183521,79.0598595,613403,Thanjavur
node/4543308537,Naal Road,Bus Stations,10.7859698,78.6864971,620012,Tiruchirappalli
node/4543308542,Heavy alloy penetrator projrct(HAPP) Township,Residential Complexes,10.7096213,78.7964711,620015,Tiruchirappalli
node/4543689930,Sankari Durg,Railway Stations,11.4480638,77.8708098,636309,Salem
node/4544560292,Sarang Residency,Residential Complexes,10.6820927,79.852475,611111,Nagapattinam
node/4544588490,G.M. Residency,Residential Complexes,10.6821174,79.8526266,611111,Nagapattinam
node/4544679394,Mariamman temple,Temples,10.4954274,79.3912245,614901,Thanjavur
node/4544780100,Tirupathi Balaji Temple,Temples,13.0357209,80.2363615,600035,Chennai
node/4545548088,Mavelipalaiyam,Railway Stations,11.4827365,77.8999389,637302,Namakkal
node/4546129989,Urapakkam Masjid (Urapakkam Mosque),Mosques,12.8614661,80.0756727,600046,Kanchipuram
node/4546369389,Paulo bus stand,Bus Stations,13.0695129,80.199087,600106,Chennai
node/4546946587,KVS Primary School,Offices,9.5896805,77.9532518,626124,Virudhunagar
node/4546946588,KVS Matriculation Annexe,Schools,9.5884236,77.9528509,626124,Virudhunagar
node/4549736609,Pilayar koil,Temples,12.9648528,80.2128187,600091,Kanchipuram
node/4550111390,Office asg chennai,Offices,12.9875004,80.1752151,600016,Kanchipuram
node/4550561089,Cambridge matric hr sec school,Schools,8.709034,77.4223605,627202,Tirunelveli
node/4551030690,Kolivilai,Offices,8.3312377,77.1648661,629163,Kanyakumari
node/4554263253,Pillayar Koil,Temples,13.1091638,80.096826,600065,Tiruvallur
node/4554263266,Pillayar Temple,Temples,13.1098238,80.098363,600065,Tiruvallur
node/4558788100,Agneeswarar Temple - Thirukollikadu Pongu Sani Stalam,Temples,10.5088451,79.6934454,614703,Tiruvarur
node/4558948122,Virapandy Road,Railway Stations,11.596662,78.0745388,636308,Salem
node/4560593589,Neykkarapatti,Railway Stations,11.6243745,78.1039266,636307,Salem
node/4563245944,Ambaturai,Railway Stations,10.2725202,77.9243122,624302,Dindigul
node/4564481189,HyperCity,Malls,12.9578822,77.7160787,635103,Krishnagiri
node/4566721191,Lake View Farm,Tourist Attractions,12.9566102,77.7329889,635103,Krishnagiri
node/4567914289,DeevatiPatti,Bus Stations,11.8661883,78.095445,636354,Salem
node/4567987876,Sundara Vinayagar & Siva Subramaniar Swamy Temple,Temples,11.9526205,79.8341628,605007,Pondicherry
